Epoch,Train_acc,PublicTest_acc,PrivateTest_acc
55,91.45912431641645,67.81833379771524,69.18361660629702
56,91.69250060956495,67.03817219281137,68.06910002786292
57,91.37552683827371,67.4282529952633,68.79353580384509
58,91.7482322616601,66.81526887712455,67.48397882418502
59,91.95722595701696,66.45305098913346,68.59849540261911
60,92.47622696715315,68.18055168570632,70.04736695458345
61,92.44836114110558,67.09389802173307,68.93285037614935
62,92.65735483646243,68.57063248815827,69.35079409306213
63,92.42397854331395,67.59543048202842,68.34772917247145
64,92.85589884705145,68.04123711340206,69.74087489551407
65,92.83848270577171,69.26720534967957,71.52410142100864
66,93.31220174858059,67.76260796879353,68.34772917247145
67,93.42018182451496,68.12482585678462,69.49010866536639
68,93.284335922533,67.9019225410978,68.90498746168849
69,93.55951095475287,69.57369740874896,70.68821398718306
70,93.47591347661012,68.84926163276678,69.62942323767066
71,93.99839771500227,68.01337419894121,69.26720534967957
72,93.91480023685952,66.53663973251602,68.40345500139314
73,93.63962520463966,67.79047088325439,70.82752855948732
74,93.82423630220488,68.18055168570632,68.84926163276678
75,93.97401511721063,68.59849540261911,70.96684313179159
76,94.03671322581769,68.12482585678462,70.54889941487879
77,93.97749834546657,68.62635831707996,71.1340206185567
78,94.11334424744854,68.45918083031485,69.85232655335749
79,94.12379393221637,68.57063248815827,70.68821398718306
80,94.21435786687101,66.62022847589859,70.46531067149624
81,94.18649204082344,68.06910002786292,70.0752298690443
82,94.3014385732697,68.70994706046253,70.88325438840903
83,94.52436518165035,68.26414042908888,69.10002786291446
84,94.89010414852486,68.65422123154082,69.82446363889663
85,94.92841965934028,68.82139871830593,70.35385901365282
86,95.4056219304051,69.46224575090554,70.43744775703539
87,95.37078964784563,68.4870437447757,71.35692393424353
88,95.37078964784563,67.9576483700195,69.65728615213152
89,95.60068271273816,67.3725271663416,69.57369740874896
90,95.95248876658887,69.37865700752299,71.30119810532182
91,96.5620537113797,69.32293117860128,71.38478684870438
92,96.31474450520743,69.21147952075788,71.35692393424353
93,96.41924135288585,68.26414042908888,70.27027027027027
94,96.17193214671357,68.93285037614935,70.82752855948732
95,96.65610087429029,67.73474505433268,70.4931735859571
96,96.85812811313525,68.9607132906102,69.5458344942881
97,96.65610087429029,68.4870437447757,70.4931735859571
98,96.89992685220662,68.59849540261911,70.96684313179159
99,96.95914173255774,68.31986625801059,70.79966564502647
100,97.13330314535511,69.37865700752299,70.88325438840903
101,97.40151172106309,69.12789077737531,71.32906101978267
102,97.45376014490229,69.15575369183617,71.41264976316523
103,97.46769305792608,68.29200334354974,70.24240735580942
104,97.40499494931903,68.84926163276678,70.99470604625243
105,97.75680100316974,69.51797157982725,70.99470604625243
106,97.89961336166358,69.90805238227918,71.16188353301756
107,97.87174753561601,69.01643911953191,71.41264976316523
108,97.7533177749138,69.99164112566174,71.77486765115631
109,97.83343202480059,69.29506826414043,70.99470604625243
110,98.0110766658539,69.79660072443578,71.63555307885204
111,98.0842244592288,70.21454444134856,71.6076901643912
112,98.21658713295483,69.71301198105321,71.80273056561717
113,98.43603051307952,69.29506826414043,71.18974644747841
114,98.2444529590024,70.0195040401226,71.80273056561717
115,98.58232609982932,69.32293117860128,71.83059348007802
116,98.54052736075795,69.71301198105321,72.13708553914739
117,98.48827893691873,69.88018946781834,71.24547227640011
118,98.58232609982932,69.32293117860128,71.05043187517414
119,98.55794350203769,69.4343828364447,70.68821398718306
120,98.62760806715664,69.85232655335749,71.94204513792143
121,98.66940680622801,70.21454444134856,72.08135971022568
122,98.71817200181128,68.73780997492338,71.46837559208693
123,98.67985649099586,69.37865700752299,71.83059348007802
124,98.79828625169807,70.18668152688771,71.69127890777375
125,98.80525270820996,70.0752298690443,71.69127890777375
126,98.93064892542408,69.32293117860128,72.05349679576484
127,98.82615207774566,70.32599609919198,72.1928113680691
128,98.9097495558884,69.65728615213152,72.35998885483421
129,98.85053467553729,70.27027027027027,72.38785176929507
130,98.94806506670382,70.10309278350516,72.69434382836445
131,99.00379671879898,70.71607690164392,72.3042630259125
132,99.03166254484657,70.15881861242686,71.94204513792143
133,98.92368246891219,70.15881861242686,72.49930342713849
134,99.04559545787035,70.18668152688771,71.96990805238228
135,99.10829356647741,70.71607690164392,71.99777096684313
136,99.07694451217388,69.99164112566174,72.24853719699081
137,99.14660907729284,70.0195040401226,71.88631930899972
138,99.1291929360131,70.4931735859571,72.35998885483421
139,99.24065624020342,70.57676232933964,72.86152131512956
140,99.23368978369153,70.18668152688771,72.22067428252996
141,99.10829356647741,70.6046252438005,73.11228754527724
142,99.22324009892368,70.0195040401226,73.05656171635553
143,99.23368978369153,70.24240735580942,72.75006965728615
144,99.27200529450695,70.40958484257453,72.83365840066871
145,99.202340729388,70.15881861242686,72.55502925606018
146,99.29290466404264,70.54889941487879,72.6664809139036
147,99.26503883799505,70.21454444134856,72.97297297297297
148,99.27200529450695,70.43744775703539,72.83365840066871
149,99.30683757706643,70.35385901365282,72.3042630259125
150,99.29638789229858,70.40958484257453,72.52716634159933
151,99.31380403357832,70.85539147394817,73.05656171635553
152,99.29290466404264,70.46531067149624,72.44357759821678
153,99.334703403114,70.35385901365282,72.58289217052103
154,99.36605245741754,70.130955697966,72.80579548620786
155,99.28593820753073,70.71607690164392,72.52716634159933
156,99.39391828346511,70.46531067149624,72.88938422959042
157,99.37998537044132,70.68821398718306,72.80579548620786
158,99.334703403114,69.90805238227918,72.75006965728615
159,99.44616670730433,70.38172192811368,72.44357759821678
160,99.39391828346511,70.40958484257453,72.44357759821678
161,99.40436796823296,70.21454444134856,72.94511005851211
162,99.44964993556027,70.15881861242686,72.75006965728615
163,99.41830088125676,70.32599609919198,72.6664809139036
164,99.4357170225365,70.15881861242686,72.63861799944274
165,99.4879654463757,70.38172192811368,72.44357759821678
166,99.42526733776864,70.4931735859571,72.41571468375592
167,99.46358284858407,70.57676232933964,72.44357759821678
168,99.46706607684001,70.77180273056561,72.86152131512956
169,99.48448221811975,70.57676232933964,72.55502925606018
170,99.44616670730433,70.74393981610477,72.49930342713849
171,99.50538158765544,70.4931735859571,72.777932571747
172,99.47054930509596,70.4931735859571,72.75006965728615
173,99.48448221811975,70.57676232933964,73.05656171635553
174,99.47751576160786,70.54889941487879,73.08442463081639
175,99.52976418544708,70.40958484257453,73.1401504597381
176,99.49144867463166,70.4931735859571,73.00083588743382
177,99.5680796962625,70.0195040401226,72.72220674282529
178,99.52279772893517,70.32599609919198,72.72220674282529
179,99.49144867463166,70.32599609919198,72.75006965728615
180,99.50538158765544,69.99164112566174,72.63861799944274
181,99.51583127242328,70.04736695458345,72.83365840066871
182,99.58201260928628,70.0195040401226,72.6664809139036
183,99.52628095719112,70.0752298690443,72.777932571747
184,99.54021387021491,70.18668152688771,73.02869880189468
185,99.55066355498276,70.32599609919198,72.58289217052103
186,99.49144867463166,70.54889941487879,72.91724714405127
187,99.5541467832387,70.57676232933964,72.83365840066871
188,99.59942875056602,70.66035107272221,72.6664809139036
189,99.5541467832387,70.32599609919198,72.47144051267763
190,99.50886481591138,70.10309278350516,72.72220674282529
191,99.5541467832387,70.27027027027027,72.777932571747
192,99.56459646800654,70.130955697966,72.777932571747
193,99.61684489184576,70.0752298690443,72.55502925606018
194,99.62381134835766,70.46531067149624,72.47144051267763
195,99.52976418544708,70.21454444134856,72.72220674282529
196,99.6342610331255,70.38172192811368,72.72220674282529
197,99.59594552231007,70.18668152688771,72.63861799944274
198,99.58897906579818,70.15881861242686,72.41571468375592
199,99.57156292451845,70.130955697966,72.75006965728615
200,99.6203281201017,70.27027027027027,72.35998885483421
201,99.58201260928628,70.15881861242686,72.49930342713849
202,99.6203281201017,70.4931735859571,72.72220674282529
203,99.59246229405413,70.32599609919198,72.80579548620786
204,99.58897906579818,70.71607690164392,72.61075508498189
205,99.61336166358981,70.66035107272221,72.6664809139036
206,99.58201260928628,70.35385901365282,72.63861799944274
207,99.65864363091714,70.24240735580942,72.94511005851211
208,99.62729457661361,70.21454444134856,72.72220674282529
209,99.60291197882198,70.4931735859571,72.72220674282529
210,99.62381134835766,70.21454444134856,72.88938422959042
211,99.68302622870877,70.21454444134856,72.58289217052103
212,99.63077780486955,70.27027027027027,72.86152131512956
213,99.62729457661361,70.27027027027027,72.47144051267763
214,99.63077780486955,70.24240735580942,72.69434382836445
215,99.64471071789335,70.29813318473113,72.63861799944274
216,99.61684489184576,70.21454444134856,72.61075508498189
217,99.59246229405413,70.130955697966,72.86152131512956
218,99.6342610331255,70.27027027027027,72.44357759821678
219,99.67257654394092,70.46531067149624,72.61075508498189
220,99.65864363091714,70.46531067149624,72.55502925606018
221,99.66212685917309,70.38172192811368,72.63861799944274
222,99.64471071789335,70.27027027027027,72.58289217052103
223,99.65516040266118,70.32599609919198,72.72220674282529
224,99.64471071789335,70.130955697966,72.63861799944274
225,99.66909331568498,70.0752298690443,72.777932571747
226,99.62729457661361,70.52103650041795,72.63861799944274
227,99.66909331568498,70.130955697966,72.777932571747
228,99.6934759134766,70.04736695458345,72.35998885483421
229,99.66561008742903,70.27027027027027,72.777932571747
230,99.68650945696471,69.93591529674003,72.55502925606018
231,99.67605977219687,70.04736695458345,72.41571468375592
232,99.68650945696471,69.96377821120089,72.777932571747
233,99.66909331568498,70.0195040401226,72.47144051267763
234,99.65167717440524,69.99164112566174,72.80579548620786
235,99.64819394614929,70.04736695458345,72.49930342713849
236,99.6934759134766,70.130955697966,72.58289217052103
237,99.7143752830123,70.130955697966,72.63861799944274
238,99.65516040266118,70.0752298690443,72.58289217052103
239,99.66212685917309,70.29813318473113,72.69434382836445
240,99.68650945696471,70.21454444134856,72.6664809139036
241,99.67605977219687,70.24240735580942,72.41571468375592
242,99.67954300045282,70.24240735580942,72.58289217052103
243,99.68999268522066,70.15881861242686,72.49930342713849
244,99.7143752830123,70.38172192811368,72.63861799944274
245,99.68650945696471,70.130955697966,72.75006965728615
246,99.7143752830123,70.21454444134856,72.47144051267763
247,99.67954300045282,70.35385901365282,72.6664809139036
248,99.6934759134766,70.130955697966,72.47144051267763
249,99.67954300045282,70.35385901365282,72.80579548620786
