Epoch,Train_acc,PublicTest_acc,PrivateTest_acc
38,86.74631648611934,67.59543048202842,69.74087489551407
39,87.54745898498729,67.8461967121761,68.87712454722764
40,87.6658887456895,66.59236556143773,67.59543048202842
41,87.96892960395695,67.65115631095013,69.12789077737531
42,88.49141384234909,67.3725271663416,68.45918083031485
43,88.69344108119405,68.15268877124547,69.99164112566174
44,89.3552544498241,66.75954304820284,68.26414042908888
45,89.47716743878226,67.92978545555866,69.51797157982725
46,89.92650388379951,67.51184173864586,69.10002786291446
47,89.96133616635898,68.45918083031485,70.04736695458345
48,90.71371346964366,67.59543048202842,69.46224575090554
49,90.67539795882824,66.34159933129006,69.46224575090554
50,91.23968093629176,67.2610755084982,68.84926163276678
51,91.07596920826222,68.59849540261911,69.57369740874896
52,91.54968825107109,66.36946224575091,68.04123711340206
53,91.80396391375527,67.20534967957649,70.46531067149624
54,91.69250060956495,69.18361660629702,69.18361660629702
55,92.42049531505799,66.34159933129006,67.03817219281137
56,92.60162318436727,68.15268877124547,68.82139871830593
57,92.5598244452959,67.62329339648927,69.23934243521872
58,93.08230868368804,67.9576483700195,69.18361660629702
59,92.78971751018844,68.12482585678462,70.32599609919198
60,92.76185168414086,68.51490665923656,69.46224575090554
61,92.89769758612282,67.2610755084982,69.46224575090554
62,93.21815458566999,68.87712454722764,70.54889941487879
63,93.3644501724198,68.65422123154082,69.0721649484536
64,93.25647009648543,68.40345500139314,69.57369740874896
65,93.55602772649692,68.29200334354974,69.99164112566174
66,94.0227803127939,67.23321259403734,69.79660072443578
67,93.74412205231809,69.10002786291446,70.68821398718306
68,94.12727716047233,68.34772917247145,69.62942323767066
69,94.08547842140095,68.23627751462803,70.35385901365282
70,93.75457173708593,68.90498746168849,71.05043187517414
71,94.33627085582918,68.62635831707996,70.38172192811368
72,94.12031070396043,68.15268877124547,70.46531067149624
73,94.52088195339441,67.76260796879353,69.46224575090554
74,94.62886202932879,68.76567288938423,71.77486765115631
75,94.64279494235257,69.0721649484536,71.77486765115631
76,94.46863352955519,68.59849540261911,70.21454444134856
77,94.75774147479885,68.29200334354974,69.49010866536639
78,94.6079626597931,68.18055168570632,69.62942323767066
79,94.44773416001951,68.98857620507106,70.54889941487879
80,94.90403706154865,68.57063248815827,70.0752298690443
81,94.64279494235257,68.84926163276678,70.15881861242686
82,94.84830540945349,68.54276957369741,69.85232655335749
83,95.14089658295308,70.10309278350516,71.46837559208693
84,95.03639973527466,68.29200334354974,70.66035107272221
85,95.63899822355359,70.130955697966,71.30119810532182
86,95.87934097321397,69.37865700752299,71.69127890777375
87,95.9977707339162,69.10002786291446,71.02256896071329
88,95.8375422341426,68.79353580384509,71.27333519086096
89,95.78877703855933,69.10002786291446,71.16188353301756
90,96.54115434184402,69.04430203399275,71.21760936193925
91,96.49587237451671,69.93591529674003,70.63248815826135
92,96.76756417848061,68.87712454722764,72.27640011145166
93,96.90341008046258,69.49010866536639,71.078294789635
94,96.95217527604584,69.35079409306213,71.10615770409585
95,97.16813542791459,69.26720534967957,71.35692393424353
96,97.26566581908112,69.18361660629702,72.02563388130399
97,97.47814274269393,69.37865700752299,72.16494845360825
98,97.33184715594413,69.4343828364447,71.96990805238228
99,97.4328607753666,70.43744775703539,71.63555307885204
100,97.44331046013446,69.60156032320981,71.63555307885204
101,97.78815005747326,69.15575369183617,70.96684313179159
102,97.72893517712215,69.01643911953191,71.7191418222346
103,97.89613013340764,69.0721649484536,71.1340206185567
104,98.1782716221394,69.57369740874896,72.27640011145166
105,98.28973492632973,69.65728615213152,71.80273056561717
106,98.30018461109756,69.85232655335749,71.49623850654778
107,98.37681563272841,68.98857620507106,71.05043187517414
108,98.48131248040684,69.96377821120089,71.88631930899972
109,98.37681563272841,70.18668152688771,72.35998885483421
110,98.45692988261521,70.0195040401226,72.27640011145166
111,98.51614476296632,69.76873780997492,71.55196433546949
112,98.6101919258769,69.96377821120089,71.49623850654778
113,98.45344665435925,69.82446363889663,71.69127890777375
114,98.56839318680554,69.35079409306213,72.35998885483421
115,98.70423908878749,70.54889941487879,72.47144051267763
116,98.78087011041833,70.38172192811368,72.6664809139036
117,98.92716569716814,69.62942323767066,72.44357759821678
118,98.86446758856108,69.96377821120089,72.35998885483421
119,98.93761538193598,70.32599609919198,71.18974644747841
120,98.88885018635271,70.29813318473113,71.44051267762607
121,98.96199797972761,70.0752298690443,72.1928113680691
122,98.99334703403115,69.85232655335749,71.88631930899972
123,98.97244766449545,70.0752298690443,72.83365840066871
124,99.03862900135846,69.85232655335749,72.33212594037336
125,99.00727994705493,70.15881861242686,72.05349679576484
126,99.12570970775715,70.15881861242686,72.02563388130399
127,99.0560451426382,70.0752298690443,72.61075508498189
128,99.18492458810826,70.82752855948732,72.61075508498189
129,99.16750844682852,71.078294789635,72.38785176929507
130,99.15009230554878,70.43744775703539,72.94511005851211
131,99.19189104462015,69.74087489551407,71.80273056561717
132,99.22672332717963,70.4931735859571,72.13708553914739
133,99.21279041415583,70.0195040401226,72.24853719699081
134,99.21975687066774,69.90805238227918,72.08135971022568
135,99.24413946845937,69.90805238227918,72.24853719699081
136,99.34515308788185,70.21454444134856,72.69434382836445
137,99.32773694660212,69.85232655335749,71.99777096684313
138,99.28942143578669,70.4931735859571,72.63861799944274
139,99.28942143578669,70.66035107272221,72.55502925606018
140,99.33818663136995,70.63248815826135,72.63861799944274
141,99.32425371834616,69.99164112566174,72.63861799944274
142,99.28593820753073,70.38172192811368,72.38785176929507
143,99.31728726183427,70.57676232933964,72.52716634159933
144,99.34515308788185,70.40958484257453,72.55502925606018
145,99.37650214218537,70.35385901365282,72.27640011145166
146,99.3625692291616,70.4931735859571,72.35998885483421
147,99.3625692291616,70.29813318473113,72.44357759821678
148,99.41133442474485,70.0752298690443,72.61075508498189
149,99.38695182695322,70.40958484257453,72.69434382836445
150,99.4148176530008,70.32599609919198,72.6664809139036
151,99.4949319028876,70.43744775703539,72.41571468375592
152,99.39740151172106,70.6046252438005,72.41571468375592
153,99.37998537044132,70.24240735580942,72.24853719699081
154,99.46009962032812,70.46531067149624,72.38785176929507
155,99.42526733776864,70.6046252438005,72.97297297297297
156,99.44616670730433,70.77180273056561,72.777932571747
157,99.46706607684001,70.54889941487879,72.86152131512956
158,99.47403253335192,70.27027027027027,73.19587628865979
159,99.45313316381622,70.96684313179159,73.22373920312064
160,99.51583127242328,70.71607690164392,72.91724714405127
161,99.49144867463166,70.10309278350516,73.16801337419894
162,99.46358284858407,70.79966564502647,72.91724714405127
163,99.46009962032812,70.52103650041795,73.00083588743382
164,99.47403253335192,70.66035107272221,72.52716634159933
165,99.54369709847086,70.6046252438005,72.97297297297297
166,99.5680796962625,70.38172192811368,73.11228754527724
167,99.5541467832387,70.40958484257453,72.80579548620786
168,99.52976418544708,70.82752855948732,73.16801337419894
169,99.50538158765544,70.71607690164392,72.52716634159933
170,99.55763001149465,70.74393981610477,73.05656171635553
171,99.57504615277439,70.71607690164392,73.00083588743382
172,99.52628095719112,70.74393981610477,73.19587628865979
173,99.60639520707792,70.66035107272221,72.61075508498189
174,99.53324741370302,70.40958484257453,73.05656171635553
175,99.62729457661361,70.6046252438005,72.61075508498189
176,99.5680796962625,70.79966564502647,72.61075508498189
177,99.59594552231007,70.68821398718306,72.69434382836445
178,99.60291197882198,70.66035107272221,72.777932571747
179,99.60291197882198,70.63248815826135,72.63861799944274
180,99.59942875056602,70.91111730286988,72.52716634159933
181,99.53673064195897,70.88325438840903,72.6664809139036
182,99.5541467832387,70.82752855948732,72.63861799944274
183,99.60639520707792,70.85539147394817,72.1928113680691
184,99.58897906579818,70.96684313179159,72.69434382836445
185,99.58549583754224,70.85539147394817,72.52716634159933
186,99.6342610331255,70.74393981610477,72.52716634159933
187,99.60987843533387,70.66035107272221,72.52716634159933
188,99.59942875056602,70.4931735859571,72.6664809139036
189,99.64471071789335,70.63248815826135,72.41571468375592
190,99.67605977219687,70.4931735859571,72.49930342713849
191,99.6203281201017,70.27027027027027,72.44357759821678
192,99.60987843533387,70.63248815826135,72.63861799944274
193,99.63077780486955,70.6046252438005,72.52716634159933
194,99.66561008742903,70.52103650041795,72.55502925606018
195,99.65864363091714,70.77180273056561,72.72220674282529
196,99.62381134835766,70.54889941487879,72.58289217052103
197,99.61336166358981,70.85539147394817,72.38785176929507
198,99.59594552231007,70.71607690164392,72.58289217052103
199,99.60639520707792,70.74393981610477,73.08442463081639
200,99.6342610331255,70.4931735859571,72.777932571747
201,99.6203281201017,70.52103650041795,72.72220674282529
202,99.66561008742903,70.79966564502647,72.83365840066871
203,99.65167717440524,70.63248815826135,72.94511005851211
204,99.62729457661361,70.40958484257453,73.00083588743382
205,99.64819394614929,70.66035107272221,72.80579548620786
206,99.67605977219687,70.77180273056561,73.08442463081639
207,99.66212685917309,70.6046252438005,73.00083588743382
208,99.62729457661361,70.68821398718306,72.777932571747
209,99.65516040266118,70.66035107272221,72.83365840066871
210,99.7074088265004,70.57676232933964,72.86152131512956
211,99.70044236998851,70.74393981610477,72.94511005851211
212,99.6203281201017,70.68821398718306,72.777932571747
213,99.68650945696471,70.52103650041795,72.777932571747
214,99.65516040266118,70.46531067149624,72.80579548620786
215,99.64471071789335,70.79966564502647,72.55502925606018
216,99.66561008742903,70.66035107272221,72.61075508498189
217,99.70392559824445,70.79966564502647,72.83365840066871
218,99.67954300045282,70.91111730286988,72.777932571747
219,99.66561008742903,70.54889941487879,72.86152131512956
220,99.67257654394092,70.77180273056561,72.88938422959042
221,99.67257654394092,70.66035107272221,72.88938422959042
222,99.67954300045282,70.71607690164392,72.86152131512956
223,99.68302622870877,70.66035107272221,72.75006965728615
224,99.68650945696471,70.71607690164392,72.777932571747
225,99.67605977219687,70.63248815826135,72.83365840066871
226,99.72830819603608,70.32599609919198,72.80579548620786
227,99.71089205475634,70.68821398718306,72.94511005851211
228,99.68999268522066,70.46531067149624,72.88938422959042
229,99.70044236998851,70.32599609919198,72.80579548620786
230,99.6934759134766,70.40958484257453,72.80579548620786
231,99.71785851126825,70.66035107272221,72.777932571747
232,99.71089205475634,70.66035107272221,72.88938422959042
233,99.65516040266118,70.4931735859571,72.83365840066871
234,99.6934759134766,70.63248815826135,72.80579548620786
235,99.67605977219687,70.6046252438005,73.00083588743382
236,99.70044236998851,70.4931735859571,72.91724714405127
237,99.70392559824445,70.63248815826135,72.94511005851211
238,99.7074088265004,70.38172192811368,72.61075508498189
239,99.74224110905988,70.6046252438005,72.94511005851211
240,99.72134173952419,70.54889941487879,72.75006965728615
241,99.71089205475634,70.57676232933964,72.80579548620786
242,99.71785851126825,70.57676232933964,73.00083588743382
243,99.70392559824445,70.38172192811368,72.94511005851211
244,99.7143752830123,70.4931735859571,73.02869880189468
245,99.74920756557177,70.38172192811368,72.97297297297297
246,99.68999268522066,70.4931735859571,73.1401504597381
247,99.7074088265004,70.46531067149624,73.11228754527724
248,99.68999268522066,70.4931735859571,73.11228754527724
249,99.72482496778014,70.68821398718306,73.00083588743382
