Epoch,Train_acc,PublicTest_acc,PrivateTest_acc
57,92.09655508725487,66.06297018668153,67.2610755084982
58,92.2672332717963,67.34466425188074,69.49010866536639
59,92.57027413006374,67.73474505433268,69.65728615213152
60,92.63645546692675,66.39732516021176,66.87099470604625
61,92.9255634121704,66.3137364168292,68.57063248815827
62,92.81758333623603,66.25801058790749,68.26414042908888
63,92.94297955345014,66.06297018668153,67.12176093619392
64,93.43411473753875,67.53970465310671,68.84926163276678
65,93.72670591103835,67.03817219281137,67.9576483700195
66,93.69535685673482,67.62329339648927,69.26720534967957
67,93.54209481347313,67.65115631095013,69.49010866536639
68,93.3714166289317,68.20841460016717,70.99470604625243
69,94.06806228012121,67.12176093619392,68.73780997492338
70,94.10986101919259,66.53663973251602,67.81833379771524
71,93.71973945452646,67.28893842295903,68.54276957369741
72,94.03671322581769,66.50877681805517,67.76260796879353
73,94.07154550837717,68.40345500139314,69.74087489551407
74,94.2561566059424,67.14962385065478,69.26720534967957
75,94.64627817060853,65.36639732516021,66.56450264697688
76,94.21784109512696,67.65115631095013,69.37865700752299
77,94.77167438782263,66.50877681805517,68.82139871830593
78,94.26660629071023,66.3137364168292,69.0721649484536
79,94.11334424744854,64.1961549178044,66.23014767344664
80,94.72290919223937,68.06910002786292,69.68514906659236
81,94.57313037723362,67.17748676511563,69.01643911953191
82,94.5278484099063,68.09696294232377,69.85232655335749
83,94.92841965934028,67.98551128448035,69.49010866536639
84,94.56268069246578,67.4282529952633,69.4343828364447
85,95.52405169110732,67.48397882418502,69.26720534967957
86,95.43348775645268,67.40039008080245,68.62635831707996
87,95.9977707339162,67.9576483700195,69.32293117860128
88,96.15103277717789,67.9019225410978,69.35079409306213
89,95.84799191891045,68.70994706046253,70.10309278350516
90,96.32519418997526,67.62329339648927,69.93591529674003
91,96.68396670033788,69.0721649484536,70.46531067149624
92,96.66306733080219,68.79353580384509,70.10309278350516
93,96.73273189592113,66.45305098913346,68.68208414600167
94,96.68396670033788,67.9576483700195,69.79660072443578
95,97.16813542791459,67.8461967121761,69.99164112566174
96,97.40499494931903,68.01337419894121,69.68514906659236
97,97.04970566721238,68.431317915854,69.5458344942881
98,97.41892786234281,65.56143772638617,67.81833379771524
99,97.4328607753666,67.9576483700195,70.04736695458345
100,97.6662370685151,68.09696294232377,70.52103650041795
101,97.72545194886621,67.76260796879353,70.130955697966
102,97.98321083980633,69.10002786291446,70.99470604625243
103,97.70803580758647,68.15268877124547,69.76873780997492
104,97.80208297049705,67.40039008080245,69.35079409306213
105,97.97624438329444,67.9576483700195,70.27027027027027
106,98.12602319830019,69.18361660629702,70.63248815826135
107,98.09119091574071,67.56756756756756,69.85232655335749
108,97.98669406806228,69.15575369183617,70.74393981610477
109,98.25490264377025,68.73780997492338,71.18974644747841
110,98.3315336654011,68.29200334354974,70.27027027027027
111,98.36984917621652,69.15575369183617,70.77180273056561
112,98.42558082831168,69.23934243521872,71.57982724993035
113,98.6241248389007,69.74087489551407,71.49623850654778
114,98.60670869762096,68.90498746168849,70.74393981610477
115,98.64502420843638,69.57369740874896,71.35692393424353
116,98.67985649099586,68.93285037614935,71.69127890777375
117,98.84008499076944,69.96377821120089,71.32906101978267
118,98.74255459960291,69.85232655335749,71.24547227640011
119,98.8366017625135,69.71301198105321,71.05043187517414
120,98.81570239297781,69.57369740874896,71.078294789635
121,98.9828973492633,69.32293117860128,71.21760936193925
122,98.96548120798356,69.74087489551407,70.99470604625243
123,99.00031349054304,69.93591529674003,71.49623850654778
124,99.0421122296144,69.46224575090554,70.79966564502647
125,99.03166254484657,69.99164112566174,71.078294789635
126,99.02817931659061,69.49010866536639,70.63248815826135
127,99.06301159915009,70.40958484257453,71.30119810532182
128,99.13267616426904,69.60156032320981,70.99470604625243
129,99.07694451217388,69.5458344942881,71.7191418222346
130,99.12222647950121,69.40651992198384,71.46837559208693
131,99.12222647950121,69.57369740874896,71.44051267762607
132,99.15705876206067,69.40651992198384,71.49623850654778
133,99.13615939252499,69.49010866536639,71.63555307885204
134,99.21975687066774,69.51797157982725,71.63555307885204
135,99.1884078163642,69.10002786291446,71.16188353301756
136,99.26503883799505,70.0752298690443,71.57982724993035
137,99.14660907729284,69.68514906659236,71.35692393424353
138,99.22672332717963,70.130955697966,72.22067428252996
139,99.23368978369153,69.85232655335749,71.69127890777375
140,99.24762269671531,69.49010866536639,71.83059348007802
141,99.29290466404264,69.71301198105321,71.96990805238228
142,99.268522066251,69.93591529674003,72.13708553914739
143,99.29987112055453,69.51797157982725,72.02563388130399
144,99.30683757706643,69.71301198105321,71.44051267762607
145,99.33818663136995,69.82446363889663,71.41264976316523
146,99.32425371834616,69.85232655335749,71.46837559208693
147,99.31380403357832,70.04736695458345,71.69127890777375
148,99.32077049009021,70.0752298690443,71.52410142100864
149,99.33818663136995,69.85232655335749,71.91418222346057
150,99.37650214218537,69.76873780997492,71.57982724993035
151,99.40088473997702,69.74087489551407,71.80273056561717
152,99.31380403357832,69.74087489551407,71.74700473669546
153,99.39391828346511,69.76873780997492,71.6076901643912
154,99.40088473997702,69.68514906659236,71.38478684870438
155,99.33818663136995,69.96377821120089,71.38478684870438
156,99.4357170225365,69.62942323767066,71.6076901643912
157,99.43223379428053,69.96377821120089,71.63555307885204
158,99.37998537044132,69.90805238227918,71.88631930899972
159,99.39391828346511,69.85232655335749,72.08135971022568
160,99.43223379428053,69.99164112566174,71.7191418222346
161,99.37998537044132,69.62942323767066,71.94204513792143
162,99.44616670730433,69.85232655335749,71.74700473669546
163,99.47403253335192,69.62942323767066,71.85845639453886
164,99.4357170225365,69.74087489551407,71.6076901643912
165,99.4357170225365,69.51797157982725,71.83059348007802
166,99.44616670730433,69.99164112566174,71.55196433546949
167,99.41133442474485,69.76873780997492,71.91418222346057
168,99.46009962032812,70.18668152688771,71.69127890777375
169,99.46009962032812,69.65728615213152,71.6076901643912
170,99.42526733776864,70.27027027027027,71.6076901643912
171,99.4809989898638,69.99164112566174,71.88631930899972
172,99.51583127242328,69.93591529674003,72.08135971022568
173,99.44964993556027,70.10309278350516,71.85845639453886
174,99.47403253335192,69.90805238227918,71.6076901643912
175,99.45313316381622,70.130955697966,71.85845639453886
176,99.52628095719112,70.0752298690443,71.7191418222346
177,99.51234804416734,69.90805238227918,71.69127890777375
178,99.46009962032812,69.79660072443578,71.83059348007802
179,99.51931450067923,69.46224575090554,71.99777096684313
180,99.47751576160786,69.96377821120089,71.91418222346057
181,99.46706607684001,70.0195040401226,71.57982724993035
182,99.51583127242328,69.76873780997492,71.85845639453886
183,99.47403253335192,69.46224575090554,71.7191418222346
184,99.49841513114355,70.04736695458345,71.77486765115631
185,99.50886481591138,69.93591529674003,71.83059348007802
186,99.4879654463757,70.0195040401226,71.74700473669546
187,99.4949319028876,69.99164112566174,71.6634159933129
188,99.51931450067923,69.93591529674003,71.77486765115631
189,99.54369709847086,70.0195040401226,71.74700473669546
190,99.50189835939949,70.0195040401226,71.91418222346057
191,99.54021387021491,69.85232655335749,71.91418222346057
192,99.50189835939949,69.82446363889663,71.91418222346057
193,99.52279772893517,70.0752298690443,71.83059348007802
194,99.54369709847086,69.88018946781834,72.08135971022568
195,99.49841513114355,69.65728615213152,71.88631930899972
196,99.54718032672682,70.18668152688771,72.10922262468654
197,99.52279772893517,69.82446363889663,72.02563388130399
198,99.51583127242328,70.10309278350516,71.80273056561717
199,99.51583127242328,69.96377821120089,71.77486765115631
200,99.54021387021491,69.88018946781834,71.74700473669546
201,99.5611132397506,69.93591529674003,71.63555307885204
202,99.53673064195897,70.0752298690443,71.91418222346057
203,99.58549583754224,69.88018946781834,71.63555307885204
204,99.5541467832387,70.04736695458345,71.63555307885204
205,99.54718032672682,69.85232655335749,71.63555307885204
206,99.5541467832387,69.88018946781834,71.83059348007802
207,99.5611132397506,70.18668152688771,71.80273056561717
208,99.55763001149465,69.88018946781834,71.91418222346057
209,99.51583127242328,69.82446363889663,71.85845639453886
210,99.57504615277439,70.24240735580942,71.83059348007802
211,99.61336166358981,69.85232655335749,71.69127890777375
212,99.5611132397506,69.90805238227918,71.69127890777375
213,99.60639520707792,69.96377821120089,71.7191418222346
214,99.58201260928628,70.130955697966,71.77486765115631
215,99.5611132397506,70.04736695458345,71.80273056561717
216,99.57504615277439,70.0752298690443,71.94204513792143
217,99.60987843533387,69.46224575090554,71.77486765115631
218,99.57504615277439,69.74087489551407,71.74700473669546
219,99.59594552231007,69.85232655335749,71.63555307885204
220,99.6203281201017,69.88018946781834,71.80273056561717
221,99.61684489184576,70.10309278350516,71.77486765115631
222,99.59594552231007,69.71301198105321,71.6076901643912
223,99.57504615277439,69.60156032320981,71.6634159933129
224,99.5611132397506,70.04736695458345,71.91418222346057
225,99.60639520707792,69.96377821120089,71.74700473669546
226,99.59594552231007,69.88018946781834,71.88631930899972
227,99.64819394614929,69.79660072443578,72.08135971022568
228,99.6203281201017,69.96377821120089,71.91418222346057
229,99.6412274896374,70.04736695458345,71.80273056561717
230,99.6412274896374,69.93591529674003,71.91418222346057
231,99.57852938103034,70.10309278350516,71.83059348007802
232,99.58897906579818,69.74087489551407,71.83059348007802
233,99.58201260928628,69.79660072443578,71.94204513792143
234,99.60987843533387,69.93591529674003,71.85845639453886
235,99.61684489184576,69.96377821120089,71.85845639453886
236,99.61684489184576,69.90805238227918,71.77486765115631
237,99.6342610331255,69.76873780997492,72.05349679576484
238,99.62729457661361,69.88018946781834,71.99777096684313
239,99.66212685917309,70.130955697966,71.94204513792143
240,99.58549583754224,69.88018946781834,71.85845639453886
241,99.60291197882198,69.65728615213152,71.94204513792143
242,99.64471071789335,69.99164112566174,71.80273056561717
243,99.63774426138144,69.93591529674003,71.85845639453886
244,99.62381134835766,69.88018946781834,71.96990805238228
245,99.61684489184576,69.76873780997492,71.88631930899972
246,99.62381134835766,69.96377821120089,71.88631930899972
247,99.60291197882198,69.93591529674003,72.08135971022568
248,99.66561008742903,69.90805238227918,72.05349679576484
249,99.58549583754224,70.10309278350516,72.02563388130399
